site_clean	country_clean	most_frequent_note	realm	lot_habitat	elevation	Latitude_clean	Longitude_clean	collection_start_date_clean	collection_end_date_clean	wetlands	NDVI	NDVI_year_max	NDVI_year_min	NDVI_year_avg	wildareas_human_footpr	hfp	population_density	night_light	temperature_2m	temperature_2m_min	temperature_2m_max	dewpoint_temperature_2m	relative_humidity	vpd	wind_speed	wind_direction	total_precipitation_sum	skin_reservoir_content	surface_solar_radiation_downwards_sum	temperature_2m_anml	relative_humidity_anml	temperature_2m_min_anml	temperature_2m_max_anml	wind_speed_anml	total_precipitation_sum_anml	surface_solar_radiation_downwards_sum_anml	wind_direction_rad	u_wind	v_wind	u_wind_anml	v_wind_anml	temperature_2m_year_avg	temperature_2m_min_year_avg	temperature_2m_max_year_avg	dewpoint_temperature_2m_year_avg	relative_humidity_year_avg	vpd_year_avg	wind_speed_year_avg	wind_direction_year_avg	total_precipitation_sum_year_avg	skin_reservoir_content_year_avg	surface_solar_radiation_downwards_sum_year_avg	temperature_2m_anml_year_avg	relative_humidity_anml_year_avg	temperature_2m_min_anml_year_avg	temperature_2m_max_anml_year_avg	wind_speed_anml_year_avg	total_precipitation_sum_anml_year_avg	surface_solar_radiation_downwards_sum_anml_year_avg	wind_speed_year_avg_tr	wind_speed_anml_year_avg_tr	Terra_aet	Terra_def	Terra_pdsi	Terra_pet	Terra_pr	Terra_ro	Terra_soil	Terra_srad	Terra_swe	Terra_tmmn	Terra_tmmx	Terra_vap	Terra_vpd	Terra_vs	Terra_month_year_avg	Terra_aet_year_avg	Terra_def_year_avg	Terra_pdsi_year_avg	Terra_pet_year_avg	Terra_pr_year_avg	Terra_ro_year_avg	Terra_soil_year_avg	Terra_srad_year_avg	Terra_swe_year_avg	Terra_tmmn_year_avg	Terra_tmmx_year_avg	Terra_vap_year_avg	Terra_vpd_year_avg	Terra_vs_year_avg	n	y	combined_traps	trap_damaged	Latitude	Longitude	yday	yday_adj	month	week	week_adj	year	collection_days	kg_code	zone	alphaFisher	alphaPoly	site
CAN|NE04_334|Arkell	Canada	NA	Nearctic	Mixed habitat	345	43.5187	-80.17052	2015-07-09	2015-07-17	0	685.3333333333334	687	40	447.9506849315068	33	36	340.4	51	19.285555555555554	14.384444444444444	24.636666666666667	13.331111111111111	68.93888888888888	0.7013333333333334	0.17464512719138178	170.55555555555554	4.958888888888889	0.058888888888888886	21578292.222222224	-1.7777777777777777	1.5455555555555556	-2.1322222222222225	-1.278888888888889	0.09995371317245415	2.0122222222222224	-667720	2.976756002012551	0.09356246626552635	0.14746859108978483	0.09801589749451611	0.01958643957705799	7.533753424657534	3.4364931506849317	12.363972602739725	2.342931506849315	70.49482191780822	0.388233698630137	2.5606575342465754	211.95068493150686	2.341068493150685	0.06038356164383562	14494488.572977312	-0.2243287671232877	-0.653013698630137	-0.40528767123287673	-0.04936986301369862	0.05268493150684931	-0.22172602739726027	529175.205479452	1.0947219591939847	0.22927596382947063	106.2	36.9	1.46	143.1	82	4	22.700000000000003	269.3	0	13.6	26.6	1.684	0.84	2.6	6.5	55.641666666666666	6.491666666666667	0.19583333333333333	62.291666666666664	74.33333333333333	23.666666666666668	45.25	155.175	40.333333333333336	2.1	12.733333333333334	0.9655833333333333	0.3925	3.729166666666667	2551	532	FALSE	FALSE	43.5187	-80.17052	190	190	7	28	28	2015	8	Dfb	Continental	204.30654745959586	5.811238668818323	NE04_334
CAN|NE04_334|Arkell	Canada	NA	Nearctic	Mixed habitat	345	43.5187	-80.17052	2015-07-17	2015-07-24	0	683	687	40	447.9506849315068	33	36	340.4	51	20.63625	16.15625	25.51625	13.93375	66.1625	0.8084375	2.12180691145477	262.75	1.22125	0.03875	22878221.75	-0.7350000000000001	-3.3325	-0.9912499999999999	-0.45999999999999996	0.5519172373249289	-1.6724999999999999	1487116	4.585852609615101	0.1331727782888646	-2.1176235691501115	0.11231409727412887	-0.5403685597903337	7.533753424657534	3.4364931506849317	12.363972602739725	2.342931506849315	70.49482191780822	0.388233698630137	2.5606575342465754	211.95068493150686	2.341068493150685	0.06038356164383562	14494488.572977312	-0.2243287671232877	-0.653013698630137	-0.40528767123287673	-0.04936986301369862	0.05268493150684931	-0.22172602739726027	529175.205479452	1.0947219591939847	0.22927596382947063	106.2	36.9	1.46	143.1	82	4	22.700000000000003	269.3	0	13.6	26.6	1.684	0.84	2.6	6.5	55.641666666666666	6.491666666666667	0.19583333333333333	62.291666666666664	74.33333333333333	23.666666666666668	45.25	155.175	40.333333333333336	2.1	12.733333333333334	0.9655833333333333	0.3925	3.729166666666667	1374	411	FALSE	FALSE	43.5187	-80.17052	198	198	7	29	29	2015	7	Dfb	Continental	198.28308957712653	7.2527392278316265	NE04_334
CAN|NE04_334|Arkell	Canada	NA	Nearctic	Mixed habitat	345	43.5187	-80.17052	2015-07-24	2015-07-31	0	683	687	40	447.9506849315068	33	36	340.4	51	22.9925	17.06	28.33375	14.395	58.65375	1.1661625	1.7038523991501402	280	0.3175	0.01125	24783344.5	2	-10.71625	0.33625000000000005	2.7275	0.24285719697772343	-2.64125	3804454.125	4.886921905584122	0.10127692503826827	-1.700839787441628	-0.24030518278986698	-0.035114630116311496	7.533753424657534	3.4364931506849317	12.363972602739725	2.342931506849315	70.49482191780822	0.388233698630137	2.5606575342465754	211.95068493150686	2.341068493150685	0.06038356164383562	14494488.572977312	-0.2243287671232877	-0.653013698630137	-0.40528767123287673	-0.04936986301369862	0.05268493150684931	-0.22172602739726027	529175.205479452	1.0947219591939847	0.22927596382947063	106.2	36.9	1.46	143.1	82	4	22.700000000000003	269.3	0	13.6	26.6	1.684	0.84	2.6	6.5	55.641666666666666	6.491666666666667	0.19583333333333333	62.291666666666664	74.33333333333333	23.666666666666668	45.25	155.175	40.333333333333336	2.1	12.733333333333334	0.9655833333333333	0.3925	3.729166666666667	1217	415	FALSE	FALSE	43.5187	-80.17052	205	205	7	30	30	2015	7	Dfb	Continental	221.66091227061412	8.3982418127647	NE04_334
CAN|NE04_334|Arkell	Canada	NA	Nearctic	Mixed habitat	345	43.5187	-80.17052	2015-07-31	2015-08-06	0	681.2857142857143	687	40	447.9506849315068	33	36	340.4	51	19.821428571428573	15.19	24.22	11.951428571428572	60.71	0.9234857142857142	2.634720111015287	277.7142857142857	1.1014285714285714	0.028571428571428574	21777282.85714286	-1.2028571428571428	-8.987142857142857	-1.6142857142857143	-1.4257142857142857	0.8362818651228264	-1.6885714285714286	1461632.5714285714	4.847028665538538	0.08308497575776624	-2.6334097573662434	-0.13790695480715462	-0.824832728345045	7.533753424657534	3.4364931506849317	12.363972602739725	2.342931506849315	70.49482191780822	0.388233698630137	2.5606575342465754	211.95068493150686	2.341068493150685	0.06038356164383562	14494488.572977312	-0.2243287671232877	-0.653013698630137	-0.40528767123287673	-0.04936986301369862	0.05268493150684931	-0.22172602739726027	529175.205479452	1.0947219591939847	0.22927596382947063	96.68571428571428	25.92857142857143	1.2028571428571428	122.61428571428571	91.42857142857143	4.857142857142857	16.78571428571429	214.44285714285715	0	13.942857142857143	25.65714285714286	1.6214285714285714	0.8314285714285715	3.0114285714285716	6.5	55.641666666666666	6.491666666666667	0.19583333333333333	62.291666666666664	74.33333333333333	23.666666666666668	45.25	155.175	40.333333333333336	2.1	12.733333333333334	0.9655833333333333	0.3925	3.729166666666667	677	232	FALSE	FALSE	43.5187	-80.17052	212	212	7	31	31	2015	6	Dfb	Continental	124.2402995915726	6.454911742330337	NE04_334
CAN|NE04_334|Arkell	Canada	NA	Nearctic	Mixed habitat	345	43.5187	-80.17052	2015-08-06	2015-08-14	0	681	687	40	447.9506849315068	33	36	340.4	51	18.523333333333333	14.62111111111111	23.257777777777775	13.133333333333333	71.02111111111111	0.6149888888888889	0.57520139940885	202.22222222222223	2.796666666666667	0.042222222222222223	18397631.111111112	-1.8244444444444445	0.14888888888888885	-1.5722222222222222	-1.72	0.2591048342912722	-0.08555555555555545	-873095.6666666666	3.529443598477422	0.5553695785296414	-0.1497373738440332	0.021009687917430263	-0.2582516372972683	7.533753424657534	3.4364931506849317	12.363972602739725	2.342931506849315	70.49482191780822	0.388233698630137	2.5606575342465754	211.95068493150686	2.341068493150685	0.06038356164383562	14494488.572977312	-0.2243287671232877	-0.653013698630137	-0.40528767123287673	-0.04936986301369862	0.05268493150684931	-0.22172602739726027	529175.205479452	1.0947219591939847	0.22927596382947063	95.1	24.1	1.16	119.2	93	5	15.8	205.3	0	14	25.5	1.611	0.8300000000000001	3.08	6.5	55.641666666666666	6.491666666666667	0.19583333333333333	62.291666666666664	74.33333333333333	23.666666666666668	45.25	155.175	40.333333333333336	2.1	12.733333333333334	0.9655833333333333	0.3925	3.729166666666667	418	215	FALSE	FALSE	43.5187	-80.17052	218	218	8	32	32	2015	8	Dfb	Continental	177.10103828325433	10.863587986990387	NE04_334
CAN|NE04_334|Arkell	Canada	NA	Nearctic	Mixed habitat	345	43.5187	-80.17052	2015-08-14	2015-08-24	0	685.9090909090909	687	40	447.9506849315068	33	36	340.4	51	21.09090909090909	17.066363636363636	25.585454545454546	15.932727272727274	72.58	0.6807909090909091	1.5706142190596892	231.0909090909091	1.6027272727272728	0.045454545454545456	17948786.181818184	1.3490909090909091	0.8081818181818182	1.3909090909090909	1.3318181818181818	0.2486148902948797	-0.919090909090909	-575865.1818181818	4.03329723506326	-1.0610518086085685	-1.1580147169017165	-0.24768092964166885	-0.02152953246528499	7.533753424657534	3.4364931506849317	12.363972602739725	2.342931506849315	70.49482191780822	0.388233698630137	2.5606575342465754	211.95068493150686	2.341068493150685	0.06038356164383562	14494488.572977312	-0.2243287671232877	-0.653013698630137	-0.40528767123287673	-0.04936986301369862	0.05268493150684931	-0.22172602739726027	529175.205479452	1.0947219591939847	0.22927596382947063	95.1	24.1	1.16	119.2	93	5	15.8	205.3	0	14	25.5	1.611	0.8300000000000001	3.08	6.5	55.641666666666666	6.491666666666667	0.19583333333333333	62.291666666666664	74.33333333333333	23.666666666666668	45.25	155.175	40.333333333333336	2.1	12.733333333333334	0.9655833333333333	0.3925	3.729166666666667	2536	559	FALSE	FALSE	43.5187	-80.17052	226	226	8	33	33	2015	10	Dfb	Continental	221.49546023278944	6.24106715183095	NE04_334
CAN|NE04_334|Arkell	Canada	NA	Nearctic	Mixed habitat	345	43.5187	-80.17052	2015-08-24	2015-08-28	0	687	687	40	447.9506849315068	33	36	340.4	51	16.188	12.792	19.504	10.988	71.334	0.53156	2.0963977545016306	269.2	0.8019999999999999	0.03	13853083.6	-3.356	-1.322	-2.77	-4.648	0.13090158763472398	-1.502	-3810259.8	4.698426346368735	-0.08947851241937226	-2.094487321731668	-0.06043668543544625	-0.11611473936959184	7.533753424657534	3.4364931506849317	12.363972602739725	2.342931506849315	70.49482191780822	0.388233698630137	2.5606575342465754	211.95068493150686	2.341068493150685	0.06038356164383562	14494488.572977312	-0.2243287671232877	-0.653013698630137	-0.40528767123287673	-0.04936986301369862	0.05268493150684931	-0.22172602739726027	529175.205479452	1.0947219591939847	0.22927596382947063	95.1	24.1	1.16	119.2	93	5	15.8	205.3	0	14	25.5	1.611	0.8300000000000001	3.08	6.5	55.641666666666666	6.491666666666667	0.19583333333333333	62.291666666666664	74.33333333333333	23.666666666666668	45.25	155.175	40.333333333333336	2.1	12.733333333333334	0.9655833333333333	0.3925	3.729166666666667	274	123	FALSE	FALSE	43.5187	-80.17052	236	236	8	35	35	2015	4	Dfb	Continental	85.23745399042832	6.781751898754108	NE04_334
CAN|NE04_334|Arkell	Canada	NA	Nearctic	Mixed habitat	345	43.5187	-80.17052	2015-08-28	2015-09-03	0	681.4285714285714	687	40	447.9506849315068	33	36	340.4	51	20.818571428571428	15.969999999999999	26.245714285714286	16.252857142857142	75.18571428571428	0.6165142857142857	1.2016691237597887	271.2857142857143	1.737142857142857	0.027142857142857142	17971118.85714286	1.687142857142857	3.08	0.9414285714285714	2.4514285714285715	0.577910928052436	-0.22857142857142862	968846.1428571428	4.734828927910331	-0.009518219537928772	-1.2016314270584165	-0.008293419444968147	0.5778514168506795	7.533753424657534	3.4364931506849317	12.363972602739725	2.342931506849315	70.49482191780822	0.388233698630137	2.5606575342465754	211.95068493150686	2.341068493150685	0.06038356164383562	14494488.572977312	-0.2243287671232877	-0.653013698630137	-0.40528767123287673	-0.04936986301369862	0.05268493150684931	-0.22172602739726027	529175.205479452	1.0947219591939847	0.22927596382947063	90.94285714285714	16.3	1.0228571428571427	107.24285714285715	90.85714285714286	4.571428571428571	15.071428571428571	190.64285714285717	0	13.4	25.2	1.592142857142857	0.7914285714285715	2.9514285714285715	6.5	55.641666666666666	6.491666666666667	0.19583333333333333	62.291666666666664	74.33333333333333	23.666666666666668	45.25	155.175	40.333333333333336	2.1	12.733333333333334	0.9655833333333333	0.3925	3.729166666666667	2296	508	FALSE	FALSE	43.5187	-80.17052	240	240	8	35	35	2015	6	Dfb	Continental	201.69583771418132	5.991590784367914	NE04_334
CAN|NE04_334|THS_M2	Canada	NA	Nearctic	Mixed habitat	89	44.45344	-75.865	2014-05-21	2014-05-28	0	632	812	16	473.1397260273973	13	21	15.7	8	15.965	11.03625	21.845	11.93875	77.42375	0.418925	0.5859064000745499	166.625	2.9475000000000002	0.13125	21712519.5	1.2225	7.59	0.86625	1.7625	0.19791162247085373	0.33	1082121.75	2.9081548661355514	-0.24391283958001195	-0.532722100476725	-0.12439288655248024	-0.15393316758966377	7.115671232876712	3.592082191780822	11.345917808219179	2.5884383561643833	73.34797260273973	0.3207901369863014	2.2324931506849315	209.65753424657535	3.066904109589041	0.12912328767123288	13403146.23859161	-0.7489589041095891	0.4361369863013699	-0.6804383561643835	-0.9241643835616439	0.11597260273972602	0.16904109589041094	-103354.77808219178	1.0757517236952021	0.24988761965125134	100.3	10.2	3.23	110.4	84	4	91.3	232.2	0	7.300000000000001	18.9	1.019	0.59	3.42	6.5	54.333333333333336	6.800000000000001	2.9516666666666667	61.550000000000004	80.25	27	84.325	150.73333333333332	61.333333333333336	1.9833333333333332	12.3	0.875	0.44	3.6866666666666665	1634	442	FALSE	FALSE	44.45344	-75.865	141	141	5	21	21	2014	7	Dfb	Continental	198.76932378555293	6.776213536275252	NE04_334
CAN|NE11_414|AUL_M1	Canada	NA	Nearctic	NA	44	73.228167	-119.55125	2014-07-02	2014-07-07	0	298	340	0	88.6	0	0	0	0	8.665000000000001	5.095	13.27	3.4633333333333334	70.755	0.3547166666666667	1.021952816612058	206.66666666666666	1.4683333333333333	0.03666666666666667	17077885.666666668	-0.75	4.443333333333333	-1.0516666666666667	-0.26166666666666666	0.36316771611748044	0.5233333333333333	-3179388.8333333335	3.6070137874549477	0.7018683582628225	0.742811124748929	-0.33073505227856964	0.15001704977861244	-13.985917808219178	-16.734191780821916	-10.780602739726028	-17.059150684931506	77.63002739726028	0.0821213698630137	4.00027397260274	201.54794520547946	0.4717260273972603	0.0958082191780822	7782692.709824487	0.31052054794520545	0.44016438356164383	0.2681369863013699	0.33758904109589044	0.04383561643835617	-0.08438356164383562	90865.61643835617	0.7210814446643368	0.19914440918615683	25.4	72.60000000000001	-2.39	98	26	1	3.8	178.70000000000002	0	7.6	13.4	0.73	0.56	4.3100000000000005	6.5	11.175	9.166666666666668	-0.8925	20.541666666666664	10.833333333333334	0.5833333333333334	5.358333333333333	93.83333333333334	44.666666666666664	-14.991666666666667	-9.55	0.3016666666666667	0.1325	4.733333333333333	752	106	FALSE	FALSE	73.228167	-119.55125	183	183	7	27	27	2014	5	ET	Polar	33.424413595621836	2.007635420294539	NE11_414
CAN|NE11_414|AUL_M2	Canada	NA	Nearctic	NA	48	73.226667	-119.555194	2014-07-02	2014-07-07	0	299	341	0	88.68767123287671	0	0	0	0	8.665000000000001	5.095	13.27	3.4633333333333334	70.755	0.3547166666666667	1.021952816612058	206.66666666666666	1.4683333333333333	0.03666666666666667	17077885.666666668	-0.75	4.443333333333333	-1.0516666666666667	-0.26166666666666666	0.36316771611748044	0.5233333333333333	-3179388.8333333335	3.6070137874549477	0.7018683582628225	0.742811124748929	-0.33073505227856964	0.15001704977861244	-13.985917808219178	-16.734191780821916	-10.780602739726028	-17.059150684931506	77.63002739726028	0.0821213698630137	4.00027397260274	201.54794520547946	0.4717260273972603	0.0958082191780822	7782692.709824487	0.31052054794520545	0.44016438356164383	0.2681369863013699	0.33758904109589044	0.04383561643835617	-0.08438356164383562	90865.61643835617	0.7210814446643368	0.19914440918615683	25.4	72.60000000000001	-2.39	98	26	1	3.8	178.70000000000002	0	7.6	13.4	0.73	0.56	4.3100000000000005	6.5	11.175	9.166666666666668	-0.8925	20.541666666666664	10.833333333333334	0.5833333333333334	5.358333333333333	93.83333333333334	44.666666666666664	-14.991666666666667	-9.55	0.3016666666666667	0.1325	4.733333333333333	1452	122	FALSE	FALSE	73.226667	-119.555194	183	183	7	27	27	2014	5	ET	Polar	31.55729496861721	1.4853907271849307	NE11_414
CAN|NE11_415|AUY_M1	Canada	NA	Nearctic	4. Native Grassland	171	66.89054	-64.68099	2014-08-02	2014-08-06	0	376	376	0	81.13424657534246	0	0	0	0	5.134	2.416	7.628	4.224	93.854	0.05454	0.7982665937126021	268.8	3.054	0.088	15902308.4	2.558	5.44	2.176	2.708	0.07609175980451979	0.768	-1138723.8	4.691445029360757	-0.0833337263015786	-0.7939049342951674	-0.06644628412304807	-0.0370789325141367	-13.977013698630136	-16.31476712328767	-11.651068493150685	-17.029780821917807	77.68383561643836	0.048793972602739724	1.0554520547945205	249.65753424657535	1.0636164383561644	0.13484931506849315	10577053.904345034	0.474027397260274	1.5638630136986302	0.5128493150684932	0.4811232876712329	0.03213698630136986	0.020821917808219178	-120742.49863013698	0.8290307915850825	0.10283462478757663	53	0	-7.56	53	86	4	84.10000000000001	129.1	0	5.800000000000001	11.2	0.869	0.26	3.8	6.5	15.25	1.6333333333333335	-9.6675	17.016666666666666	23.416666666666668	5.75	80.75833333333334	101.51666666666667	24.833333333333332	-11.075	-6.333333333333333	0.3515	0.12083333333333333	3.5533333333333332	711	79	FALSE	FALSE	66.89054	-64.68099	214	214	8	31	31	2014	4	ET	Polar	22.54560359877517	1.469972089852948	NE11_415
CAN|NE05_361|BAF_M2	Canada	New location	Nearctic	5. Wetlands (inland)	1378	51.20893	-115.50989	2012-06-27	2012-07-06	0	633.4	677	75	349.26502732240436	14	13	0	10.4	10.053	3.864	15.992	3.482	64.332	0.45056	1.7224146526858288	238.7	2.554	0.076	25411171.6	-1.059	-3.439	-1.188	-0.913	0.5483380258994018	-1.486	2054035.1	4.166100924510465	-0.8624883666236544	-1.490914502319199	-0.25212198639986616	-0.4869384916198747	-1.1055068493150686	-5.55586301369863	4.170356164383562	-5.449589041095891	73.91939726027397	0.22882082191780823	1.2978082191780822	223.2876712328767	2.2545479452054793	0.28536986301369865	14392774.95709078	0.1894246575342466	0.6151506849315068	0.37068493150684934	-0.011999999999999992	-0.019972602739726026	0.1775068493150685	-100122.62191780822	1.1094758529499094	0.13816623194160552	78.82	39.06	1.806	117.88	88.2	15.2	27.860000000000003	240.14000000000001	0	5.42	20.68	1.0196	0.68	2.528	6.5	27.725	22.508333333333333	-1.1883333333333332	51.56666666666666	37.25	6.833333333333333	18.575000000000003	146.39166666666668	21.333333333333332	-3.841666666666667	9.2	0.5433333333333333	0.4091666666666667	2.7558333333333334	419	169	FALSE	FALSE	51.20893	-115.50989	179	179	6	26	26	2012	9	ET	Polar	104.76312721391974	6.792095174017848	NE05_361
CAN|NE05_361|BAF_M2	Canada	NA	Nearctic	5. Wetlands (inland)	1378	51.20893	-115.50989	2012-07-13	2012-07-19	0	629.2857142857143	677	75	349.26502732240436	14	13	0	10.4	14.617142857142857	9.448571428571428	19.757142857142856	10.528571428571428	77.31285714285714	0.3917	0.41677547408442966	167.71428571428572	3.65	0.15714285714285714	18700427.14285714	2.085714285714286	12.778571428571428	3.057142857142857	1.3871428571428572	0.3120155434145665	0.5128571428571428	-4703105.285714285	2.9271664883447754	-0.2293376929666874	-0.3480028999635183	-0.23502540262676058	-0.20522368150975245	-1.1055068493150686	-5.55586301369863	4.170356164383562	-5.449589041095891	73.91939726027397	0.22882082191780823	1.2978082191780822	223.2876712328767	2.2545479452054793	0.28536986301369865	14392774.95709078	0.1894246575342466	0.6151506849315068	0.37068493150684934	-0.011999999999999992	-0.019972602739726026	0.1775068493150685	-100122.62191780822	1.1094758529499094	0.13816623194160552	69.5	65.10000000000001	3.43	134.6	43	2	16.5	264.90000000000003	0	6.5	23.4	1.114	0.8200000000000001	2.38	6.5	27.725	22.508333333333333	-1.1883333333333332	51.56666666666666	37.25	6.833333333333333	18.575000000000003	146.39166666666668	21.333333333333332	-3.841666666666667	9.2	0.5433333333333333	0.4091666666666667	2.7558333333333334	324	178	FALSE	FALSE	51.20893	-115.50989	195	195	7	28	28	2012	6	ET	Polar	161.28516012970448	11.181646383570698	NE05_361
CAN|NE05_361|BAF_M2	Canada	NA	Nearctic	5. Wetlands (inland)	1378	51.20893	-115.50989	2012-07-27	2012-08-05	0	654	677	75	349.26502732240436	14	13	0	10.4	13.607	6.9510000000000005	20.159	6.689	63.329	0.59016	1.0921362293932486	249.6	2.489	0.088	22661268.6	0.35900000000000004	-0.20099999999999996	-0.05699999999999999	0.713	0.06360765972364342	-0.5720000000000001	528430.8	4.356341812977846	-0.40419182976925105	-1.014588837067059	-0.03252714025533625	-0.05466186533890418	-1.1055068493150686	-5.55586301369863	4.170356164383562	-5.449589041095891	73.91939726027397	0.22882082191780823	1.2978082191780822	223.2876712328767	2.2545479452054793	0.28536986301369865	14392774.95709078	0.1894246575342466	0.6151506849315068	0.37068493150684934	-0.011999999999999992	-0.019972602739726026	0.1775068493150685	-100122.62191780822	1.1094758529499094	0.13816623194160552	45.15	86.6	2.605	131.8	30	1.5	13.95	256.40000000000003	0	5.800000000000001	23.5	0.9775	0.9400000000000001	2.37	6.5	27.725	22.508333333333333	-1.1883333333333332	51.56666666666666	37.25	6.833333333333333	18.575000000000003	146.39166666666668	21.333333333333332	-3.841666666666667	9.2	0.5433333333333333	0.4091666666666667	2.7558333333333334	677	280	FALSE	FALSE	51.20893	-115.50989	209	209	7	30	30	2012	9	ET	Polar	178.34137430177032	8.869079793086962	NE05_361
CAN|NE05_361|BAF_M2	Canada	NA	Nearctic	5. Wetlands (inland)	1378	51.20893	-115.50989	2012-08-11	2012-08-27	0	665.7058823529412	677	75	349.26502732240436	14	13	0	10.4	13.445294117647059	7.001764705882353	20.346470588235295	4.98	57.59470588235294	0.6910470588235295	0.6747308824497701	214	2.018235294117647	0.07352941176470588	21474152.588235293	1.9152941176470588	-6.865882352941177	1.388235294117647	2.5423529411764707	0.10815988387252434	-0.6464705882352941	2064085.4117647058	3.735004599267865	-0.2827370377912039	-0.6126349085650448	0.09196658324002822	0.05692721709756161	-1.1055068493150686	-5.55586301369863	4.170356164383562	-5.449589041095891	73.91939726027397	0.22882082191780823	1.2978082191780822	223.2876712328767	2.2545479452054793	0.28536986301369865	14392774.95709078	0.1894246575342466	0.6151506849315068	0.37068493150684934	-0.011999999999999992	-0.019972602739726026	0.1775068493150685	-100122.62191780822	1.1094758529499094	0.13816623194160552	20.8	108.1	1.78	129	17	1	11.4	247.9	0	5.1000000000000005	23.6	0.841	1.06	2.36	6.5	27.725	22.508333333333333	-1.1883333333333332	51.56666666666666	37.25	6.833333333333333	18.575000000000003	146.39166666666668	21.333333333333332	-3.841666666666667	9.2	0.5433333333333333	0.4091666666666667	2.7558333333333334	611	212	FALSE	FALSE	51.20893	-115.50989	224	224	8	32	32	2012	16	ET	Polar	114.67789737237516	6.279565823251529	NE05_361
CAN|NE05_361|BAF_M2	Canada	NA	Nearctic	5. Wetlands (inland)	1378	51.20893	-115.50989	2012-09-02	2012-09-12	0	622	677	75	349.26502732240436	14	13	0	10.4	7.37	1.6418181818181818	14.013636363636364	0.6436363636363637	62.78181818181818	0.39395454545454545	1.6291831632707365	251.72727272727272	1.089090909090909	0.05909090909090909	17812181.818181816	-0.6818181818181817	-4.520909090909091	-0.9118181818181819	-0.4681818181818182	0.4751722125655798	-1.4872727272727273	1245901.4545454546	4.393469726156635	-0.5341483197856817	-1.5391307130828678	-0.17133521242937086	-0.44320748704895646	-1.1055068493150686	-5.55586301369863	4.170356164383562	-5.449589041095891	73.91939726027397	0.22882082191780823	1.2978082191780822	223.2876712328767	2.2545479452054793	0.28536986301369865	14392774.95709078	0.1894246575342466	0.6151506849315068	0.37068493150684934	-0.011999999999999992	-0.019972602739726026	0.1775068493150685	-100122.62191780822	1.1094758529499094	0.13816623194160552	28.8	55.6	0.67	84.5	28	1	8.9	182.4	0	1.1	19.5	0.67	0.8	2.46	6.5	27.725	22.508333333333333	-1.1883333333333332	51.56666666666666	37.25	6.833333333333333	18.575000000000003	146.39166666666668	21.333333333333332	-3.841666666666667	9.2	0.5433333333333333	0.4091666666666667	2.7558333333333334	242	110	FALSE	FALSE	51.20893	-115.50989	246	246	9	35	35	2012	10	ET	Polar	77.2618481277105	6.555210293729338	NE05_361
CAN|NE05_361|BAF_M2	Canada	NA	Nearctic	5. Wetlands (inland)	1378	51.20893	-115.50989	2012-09-20	2012-09-28	0	600	677	75	349.26502732240436	14	13	0	10.4	11.63	4.685555555555555	18.89333333333333	3.3144444444444443	57.345555555555556	0.6062666666666666	0.5908034479175875	214.77777777777777	0.8555555555555555	0.044444444444444446	15384215.694444444	6.2122222222222225	-12.772222222222222	4.43	7.043333333333333	0.3939152950872029	-0.75	1447420.888888889	3.7485793823389324	-0.2699238201207779	-0.5255376726769599	0.31904215356395493	0.23104407361564572	-1.1055068493150686	-5.55586301369863	4.170356164383562	-5.449589041095891	73.91939726027397	0.22882082191780823	1.2978082191780822	223.2876712328767	2.2545479452054793	0.28536986301369865	14392774.95709078	0.1894246575342466	0.6151506849315068	0.37068493150684934	-0.011999999999999992	-0.019972602739726026	0.1775068493150685	-100122.62191780822	1.1094758529499094	0.13816623194160552	28.8	55.6	0.67	84.5	28	1	8.9	182.4	0	1.1	19.5	0.67	0.8	2.46	6.5	27.725	22.508333333333333	-1.1883333333333332	51.56666666666666	37.25	6.833333333333333	18.575000000000003	146.39166666666668	21.333333333333332	-3.841666666666667	9.2	0.5433333333333333	0.4091666666666667	2.7558333333333334	183	80	FALSE	FALSE	51.20893	-115.50989	264	264	9	38	38	2012	8	ET	Polar	53.63572022862952	5.341713311070054	NE05_361
CAN|NE05_361|BAF_M2	Canada	NA	Nearctic	5. Wetlands (inland)	1378	51.20893	-115.50989	2012-10-04	2012-10-09	0	586	677	75	349.26502732240436	14	13	0	10.4	0.22500000000000003	-3.5883333333333334	5.958333333333333	-4.181666666666667	72.84666666666666	0.16521666666666668	0.5449726780295596	239.33333333333334	1.5166666666666668	0.08333333333333333	11924115.376546225	-1.0933333333333333	-1.5199999999999998	-0.4300000000000001	-1.07	0.4691258626841731	-5.551115123125783e-17	500671.1666666667	4.177154676439762	-0.021881027891286004	-0.5445332316921813	-0.40122564674162003	0.24309885938839446	-1.1055068493150686	-5.55586301369863	4.170356164383562	-5.449589041095891	73.91939726027397	0.22882082191780823	1.2978082191780822	223.2876712328767	2.2545479452054793	0.28536986301369865	14392774.95709078	0.1894246575342466	0.6151506849315068	0.37068493150684934	-0.011999999999999992	-0.019972602739726026	0.1775068493150685	-100122.62191780822	1.1094758529499094	0.13816623194160552	16.8	0	1	23.1	32	1	19.8	81.30000000000001	2	-3.5	7.2	0.485	0.26	2.6	6.5	27.725	22.508333333333333	-1.1883333333333332	51.56666666666666	37.25	6.833333333333333	18.575000000000003	146.39166666666668	21.333333333333332	-3.841666666666667	9.2	0.5433333333333333	0.4091666666666667	2.7558333333333334	52	21	FALSE	FALSE	51.20893	-115.50989	278	278	10	40	40	2012	5	ET	Polar	12.595435140424774	2.5243229478052536	NE05_361
